@attribute userID {am, dummy}


@data


-3.1817626953125,4.9841156005859375,-0.24542236328125,5.189567030469393,-0.07291650772094727,9.714696407318115,3.3227726221084595,10.376431571755553,0.9702384330165058,4.593159544140106,2.091648473238739,4.91575013490266,0.6995628103613853,4.3875458389520645,1.8649119548499584,4.710882271479025,0.0390625,0.0,0.0234375,0.0,0.0,0.0,0.0390625,0.2890625,0.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453125,0.078125,0.0390625,0.4296875,0.0,0.0,0.0,0.0,0.0234375,0.578125,0.2421875,0.15625,0.0,0.0,0.0,0.3046875,0.2109375,0.046875,0.1171875,0.296875,0.0234375,0.0,0.0,0.0,am

-6.334930419921875,5.2594451904296875,-3.946868896484375,5.446073209315711,-1.1857715845108032,7.920055031776428,0.5520079135894775,8.266660655544088,1.6938242923392786,2.069042329047165,1.4205002684600372,2.295246872375138,1.3987773209810257,1.673212992027402,1.1666124500334263,1.8379727045504113,0.015625,0.0,0.0234375,0.0,0.0,0.015625,0.0859375,0.609375,0.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.578125,0.1953125,0.0703125,0.0,0.0,0.0,0.03125,0.328125,0.640625,0.0,0.0,0.0,0.0,0.0,0.109375,0.609375,0.171875,0.109375,0.0,0.0,0.0,0.0,0.0,am

-3.6270904541015625,7.3783111572265625,-2.7497711181640625,7.586458457200113,-1.1022549867630005,11.596744537353516,1.5427393913269043,12.034044032715164,1.5809431521630442,2.268076501818776,2.1531814470754562,2.353937463317701,1.381351225078106,1.8044912219047546,1.691990315914154,1.892183865533962,0.03125,0.0,0.03125,0.0,0.0,0.0,0.140625,0.5546875,0.3046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.328125,0.5,0.0,0.0,0.0,0.0,0.25,0.484375,0.265625,0.0,0.0,0.0,0.0,0.0,0.15625,0.25,0.515625,0.078125,0.0,0.0,0.0,0.0,am

-2.437164306640625,4.454986572265625,0.9851837158203125,4.640277055905057,0.1423567533493042,7.659161567687988,2.324259877204895,8.121494251461607,1.0603561114886735,3.5573468094401703,1.3131392188747664,3.6918751982408646,0.8225461579859257,2.9878131449222565,0.8356448393315077,3.05441065158597,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.3359375,0.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.21875,0.1015625,0.1875,0.0,0.0,0.0,0.0,0.0,0.875,0.0546875,0.0703125,0.0,0.0,0.0,0.4609375,0.2421875,0.09375,0.109375,0.09375,0.0,0.0,0.0,0.0,am

-5.3245849609375,6.238677978515625,-3.7026519775390625,6.508765490854826,-1.5660194158554077,10.805142879486084,1.5435441732406616,11.316285053507457,1.0890803990173492,3.5226481614249665,2.844393067652448,3.9004446884268993,0.8743153028190136,3.1775605976581573,2.258947851136327,3.531018762395235,0.015625,0.0,0.046875,0.0,0.0,0.0,0.1328125,0.8515625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828125,0.2578125,0.359375,0.0,0.0,0.0,0.0234375,0.3828125,0.3359375,0.171875,0.078125,0.0078125,0.0,0.0,0.0,0.359375,0.265625,0.03125,0.328125,0.015625,0.0,0.0,0.0,am

-3.076416015625,6.0686798095703125,-2.7449798583984375,6.289992694857069,0.15776920318603516,9.697413086891174,2.0149025917053223,10.084261655865038,1.1096998964798128,3.155874467745178,1.7492542932977784,3.268497989662383,0.9287811070680618,2.7812667209655046,1.2008391097187996,2.8910889382242733,0.046875,0.0,0.0234375,0.0,0.0,0.0,0.0078125,0.4375,0.5546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.171875,0.3203125,0.0,0.0,0.0,0.0,0.1171875,0.625,0.25,0.0078125,0.0,0.0,0.0,0.0,0.5,0.1484375,0.2265625,0.125,0.0,0.0,0.0,0.0,am

-4.290283203125,5.0056610107421875,-1.6173095703125,5.291517002513323,-1.1642603874206543,9.030982851982117,1.4640299081802368,9.396937063474919,1.5823777425504124,3.2481627836342177,0.90035116819252,3.2588685052975706,1.4357792735099792,3.0386219080537558,0.6713866088539362,3.043398376633085,0.0546875,0.0,0.0234375,0.0,0.0,0.0,0.2109375,0.3828125,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515625,0.125,0.2421875,0.28125,0.0,0.0,0.0,0.0,0.1015625,0.890625,0.0078125,0.0,0.0,0.0,0.0,0.2578125,0.2109375,0.2109375,0.3203125,0.0,0.0,0.0,0.0,0.0,am

-5.59033203125,5.606597900390625,-3.408172607421875,6.426088146045174,-0.9324716329574585,11.052605986595154,2.7971891164779663,11.850700431247775,1.9303882233941765,3.390280809907755,2.629675682465681,3.542649508680613,1.586394665762782,2.954488890245557,2.0407022815197706,3.164691932046242,0.0234375,0.0,0.046875,0.0,0.0,0.0,0.2109375,0.4453125,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.140625,0.234375,0.5,0.0,0.0,0.0,0.015625,0.15625,0.359375,0.3046875,0.1640625,0.0,0.0,0.0,0.0,0.2421875,0.2265625,0.234375,0.265625,0.03125,0.0,0.0,0.0,am

-2.8729095458984375,5.764617919921875,-0.7075042724609375,5.993826112753225,-0.4768073558807373,7.314714550971985,1.4706895351409912,7.606395026034005,1.09313396830287,1.0062867938491795,0.9526265483061268,1.0738384227583477,0.8905542232096195,0.7723238859325647,0.7439173646271229,0.833916220021598,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.6953125,0.3046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.8125,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0859375,0.8671875,0.046875,0.0,0.0,0.0,0.0,0.0,0.8828125,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,am

-4.199310302734375,6.00164794921875,-3.451263427734375,6.355443698268629,-1.1712937355041504,11.97343921661377,1.5645499229431152,12.459037832398199,1.788768357409236,2.4224992077576895,2.2815282405457693,2.495783284159608,1.5530189126729965,1.8096370995044708,1.6894116252660751,1.8620943895899087,0.0703125,0.0,0.03125,0.0,0.0,0.0,0.234375,0.4296875,0.3359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.28125,0.59375,0.0,0.0,0.0,0.0390625,0.1875,0.5703125,0.1640625,0.0390625,0.0,0.0,0.0,0.0,0.1171875,0.1953125,0.5234375,0.15625,0.0078125,0.0,0.0,0.0,am

-2.6502532958984375,5.1540985107421875,1.5813446044921875,5.717007464228035,0.05607151985168457,8.77875018119812,3.42787504196167,9.511296568704168,0.9902421951697137,4.033462994798242,2.003022460550393,4.429070552345636,0.7772769965231419,3.735305964946747,1.6583207249641418,4.1110858635210805,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515625,0.109375,0.046875,0.328125,0.0,0.0,0.0,0.0,0.0,0.65625,0.171875,0.171875,0.0,0.0,0.0,0.1875,0.4296875,0.046875,0.0703125,0.265625,0.0,0.0,0.0,0.0,am

-4.47943115234375,5.395904541015625,-3.5446319580078125,5.608409837263332,-1.4862995147705078,8.771175026893616,0.4237501621246338,9.073159925187722,1.350215557231099,2.7903464025851474,1.2732572726732232,2.8688377353383636,1.0633662045001984,2.3453695215284824,0.9740476347506046,2.4016613095530532,0.0078125,0.0,0.046875,0.0,0.0,0.0,0.1171875,0.734375,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.4375,0.234375,0.1875,0.0,0.0,0.0,0.0234375,0.3203125,0.625,0.03125,0.0,0.0,0.0,0.0,0.1015625,0.4609375,0.234375,0.15625,0.046875,0.0,0.0,0.0,0.0,am

-3.9239654541015625,7.2466278076171875,-4.0019378662109375,7.755086379137966,-0.45423054695129395,10.92388129234314,1.7388392686843872,11.360559352296535,1.3833259374567424,2.497163108496455,2.1893003509063824,2.5379541663335465,1.1624316051602364,2.076686058193445,1.7055696249008179,2.134303673466619,0.0390625,0.0,0.03125,0.0,0.0,0.0,0.09375,0.3828125,0.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890625,0.328125,0.3828125,0.0,0.0,0.0,0.0546875,0.0859375,0.6015625,0.2578125,0.0,0.0,0.0,0.0,0.0,0.2890625,0.2578125,0.34375,0.109375,0.0,0.0,0.0,0.0,am

-4.3309783935546875,4.8284912109375,0.6667633056640625,4.956338269712973,-0.18632400035858154,7.64900529384613,1.9180679321289062,8.022647881439044,1.38804748687785,3.3515738138246705,0.4869726380861039,3.3548426768905792,0.9772128779441118,2.8700232338160276,0.41285884380340576,2.8686035782130457,0.0234375,0.0,0.0,0.0,0.0,0.0,0.09375,0.328125,0.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515625,0.203125,0.078125,0.203125,0.0,0.0,0.0,0.0,0.0,0.9921875,0.0078125,0.0,0.0,0.0,0.0,0.4296875,0.2734375,0.078125,0.171875,0.046875,0.0,0.0,0.0,0.0,am

-4.9630584716796875,7.105377197265625,-3.8917999267578125,7.230724224277214,-1.623199224472046,11.600710153579712,1.9235116243362427,12.220270916256496,1.3607514755807466,3.0132025038918746,2.87688853938454,3.283846687612579,1.0569841861724854,2.726232323795557,2.6095907874405384,2.9861121343730406,0.0390625,0.0,0.046875,0.0,0.0,0.0,0.1640625,0.6796875,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.3125,0.46875,0.0,0.0,0.0,0.0234375,0.3125,0.2578125,0.296875,0.109375,0.0,0.0,0.0,0.0,0.203125,0.2734375,0.140625,0.3828125,0.0,0.0,0.0,0.0,am

-1.378936767578125,5.9250335693359375,0.458465576171875,6.157167824371227,-0.12783360481262207,8.833237171173096,2.4279026985168457,9.219899910210016,0.6363343309675478,3.089664889430838,1.384180892460967,3.2859526418820946,0.5453984476625919,2.5131606832146645,1.0868969932198524,2.6903726064656026,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.5703125,0.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265625,0.0625,0.2109375,0.0,0.0,0.0,0.0,0.0,0.765625,0.2265625,0.0078125,0.0,0.0,0.0,0.0,0.71875,0.0546875,0.0859375,0.140625,0.0,0.0,0.0,0.0,am

-4.22802734375,5.5778656005859375,-3.3267669677734375,5.780779590832001,-0.9428153038024902,10.03482699394226,0.7987045049667358,10.387138873611434,1.9424757872729288,3.17728841516564,1.486685256773622,3.226536116642162,1.704932563006878,2.8258525542914867,1.1435276102274656,2.8745614100080257,0.03125,0.0,0.03125,0.0,0.0,0.0,0.234375,0.390625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1015625,0.28125,0.3671875,0.0,0.0,0.0,0.0546875,0.1875,0.7578125,0.0,0.0,0.0,0.0,0.0,0.0859375,0.2578125,0.1953125,0.421875,0.0390625,0.0,0.0,0.0,0.0,am

-5.477813720703125,5.56829833984375,-3.03466796875,6.005717135291829,-0.776343584060669,10.488584756851196,2.7239596843719482,11.194110814636701,1.8139925664916032,3.6259143311908058,2.1880346744648884,3.73500716183561,1.4749472551047802,3.319790944457054,1.6232663467526436,3.4531326606077637,0.03125,0.0,0.0234375,0.0,0.0,0.0,0.1328125,0.4453125,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.21875,0.1484375,0.4765625,0.0,0.0,0.0,0.0078125,0.1328125,0.4765625,0.2890625,0.09375,0.0,0.0,0.0,0.0,0.359375,0.1328125,0.1953125,0.3125,0.0,0.0,0.0,0.0,am

-5.9087677001953125,5.09423828125,-0.8367919921875,5.197321972900813,-0.732032299041748,7.46556830406189,1.0879348516464233,7.719002448812771,1.295675097099031,1.580010482696374,0.918129177144517,1.699809723086764,0.9917520433664322,1.252576857805252,0.7336234338581562,1.3116390257727852,0.015625,0.0,0.0234375,0.0,0.0,0.0078125,0.0234375,0.6640625,0.3046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.6328125,0.1328125,0.015625,0.0,0.0,0.0,0.0,0.203125,0.796875,0.0,0.0,0.0,0.0,0.0,0.1875,0.6484375,0.140625,0.0234375,0.0,0.0,0.0,0.0,0.0,am

-4.1107177734375,8.34796142578125,-2.879058837890625,8.594333089261445,-1.2233495712280273,12.312124848365784,1.3489967584609985,12.686125753166257,1.6129855923791305,2.017298634333916,1.9168721236307813,2.0766856102985365,1.4223480075597763,1.6176243778318167,1.529599618166685,1.6739664064595885,0.03125,0.0,0.03125,0.0,0.0,0.0,0.21875,0.5546875,0.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.375,0.578125,0.0,0.0,0.0,0.0,0.2265625,0.5546875,0.21875,0.0,0.0,0.0,0.0,0.0,0.0234375,0.3046875,0.5078125,0.1640625,0.0,0.0,0.0,0.0,am

-1.3454132080078125,4.9218597412109375,0.934906005859375,5.0436004787374,0.33853089809417725,7.908926248550415,2.94115948677063,8.520513672009008,0.695186562542573,3.6221174604119057,1.9920510109507947,4.035872885720426,0.5047174226492643,3.021781772375107,1.5618978813290596,3.3554355821724773,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.2265625,0.0390625,0.2265625,0.0,0.0,0.0,0.0,0.0,0.703125,0.1640625,0.1328125,0.0,0.0,0.0,0.296875,0.4296875,0.0390625,0.078125,0.15625,0.0,0.0,0.0,0.0,am

-4.65899658203125,5.3073272705078125,-4.7537078857421875,5.465488360777297,-1.7630164623260498,9.766153454780579,0.650826096534729,10.137454251196463,1.3537050183999892,3.293519923476778,1.8113056469585094,3.4788209455889425,1.1132424771785736,2.802105775102973,1.2445107512176037,3.028848495671999,0.015625,0.0,0.046875,0.0,0.0,0.0,0.21875,0.71875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.3359375,0.2265625,0.296875,0.0,0.0,0.0,0.0390625,0.328125,0.5390625,0.078125,0.015625,0.0,0.0,0.0,0.1171875,0.3046875,0.2265625,0.1953125,0.15625,0.0,0.0,0.0,0.0,am

-3.9742431640625,6.0519256591796875,-3.989959716796875,6.130745555427872,-0.13000249862670898,10.440662860870361,1.8267524242401123,10.836273067872622,1.2572229172689289,3.2419149564214487,2.0742583012272067,3.3659651796413366,0.8113485053181648,2.864694930613041,1.4264387972652912,2.996213948597766,0.0390625,0.0,0.015625,0.0,0.0,0.0,0.0625,0.375,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484375,0.15625,0.359375,0.0,0.0,0.0,0.0546875,0.0703125,0.6796875,0.171875,0.0234375,0.0,0.0,0.0,0.0,0.46875,0.140625,0.2109375,0.1796875,0.0,0.0,0.0,0.0,am

-4.71405029296875,4.876373291015625,-1.0810089111328125,5.195736000741452,-0.8024184703826904,8.192301988601685,1.381337285041809,8.554320364669087,1.6868354868993372,3.3097008781042088,0.9181768239736467,3.33646004174814,1.4022196345031261,3.0976049974560738,0.7143435310572386,3.1265972888896862,0.0390625,0.0,0.015625,0.0,0.0,0.0,0.1796875,0.3046875,0.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09375,0.171875,0.234375,0.0,0.0,0.0,0.0,0.15625,0.84375,0.0,0.0,0.0,0.0,0.0,0.4375,0.1484375,0.1484375,0.265625,0.0,0.0,0.0,0.0,0.0,am

-5.753143310546875,5.848419189453125,-4.1144561767578125,6.355363547151062,-1.445112705230713,11.558194279670715,2.100776195526123,12.200215512011548,1.579419877089458,3.0237516515989302,2.7639671079596524,3.24428161449796,1.2069603502750397,2.6887192390859127,2.2490821704268456,2.914218151998007,0.0234375,0.0,0.0390625,0.0,0.0,0.0,0.1484375,0.65625,0.1953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.21875,0.2734375,0.5,0.0,0.0,0.0,0.0234375,0.25,0.375,0.265625,0.0859375,0.0,0.0,0.0,0.0,0.1875,0.2734375,0.21875,0.3203125,0.0,0.0,0.0,0.0,am

-1.790740966796875,5.4773101806640625,-0.2957000732421875,5.679819363190013,-0.35829412937164307,7.785100817680359,1.770581841468811,8.078585239950002,0.7762790244851218,1.780403439524954,1.196130065430119,1.9521174830282024,0.6435748413205147,1.3088201861828566,0.8894910402595997,1.425175559564794,0.0234375,0.0,0.0234375,0.0,0.0,0.0,0.0,0.671875,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.6953125,0.1484375,0.0546875,0.0,0.0,0.0,0.0,0.0390625,0.796875,0.1640625,0.0,0.0,0.0,0.0,0.0625,0.7265625,0.125,0.0859375,0.0,0.0,0.0,0.0,0.0,am

-4.2783203125,5.2618408203125,-3.683502197265625,5.512137936293289,-1.138522982597351,11.417516469955444,1.0161656141281128,11.811941102413707,1.8930588455124924,2.9555507222394,1.8446381152499856,2.981308188126196,1.7266849782317877,2.312244988977909,1.3715991098433733,2.347865913700663,0.0625,0.0,0.0625,0.0,0.0,0.0,0.265625,0.328125,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.1171875,0.2734375,0.5234375,0.0,0.0,0.0,0.046875,0.203125,0.65625,0.09375,0.0,0.0,0.0,0.0,0.0625,0.125,0.203125,0.515625,0.09375,0.0,0.0,0.0,0.0,am

-2.7388458251953125,4.876373291015625,-0.8751068115234375,5.081157446311933,-0.4139590263366699,9.548205375671387,3.1625301837921143,10.17754097420478,1.0192534260586894,4.512175884034152,1.952547447042815,4.792691847094886,0.8880799785256386,4.33465912938118,1.5936351157724857,4.6112721893972495,0.0234375,0.0,0.0078125,0.0,0.0,0.0,0.0,0.5390625,0.4609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.09375,0.0390625,0.4296875,0.0,0.0,0.0,0.0,0.0234375,0.609375,0.21875,0.1484375,0.0,0.0,0.0,0.390625,0.1328125,0.0390625,0.125,0.3125,0.0,0.0,0.0,0.0,am

-5.07318115234375,5.9777069091796875,-3.3626861572265625,6.292271713549864,-1.2128928899765015,8.073190093040466,0.5743603706359863,8.44542321605007,1.7536420803927508,1.9568382643913502,1.340418730612038,2.086485775309248,1.525137985125184,1.6785947810858488,1.0657263845205307,1.7651139479938107,0.0078125,0.0,0.0390625,0.0,0.0,0.0,0.1328125,0.5859375,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953125,0.234375,0.0703125,0.0,0.0,0.0,0.015625,0.28125,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.6796875,0.21875,0.1015625,0.0,0.0,0.0,0.0,0.0,am

-4.6158905029296875,7.4429473876953125,-2.965240478515625,7.816397787074164,-1.010339617729187,11.49719774723053,1.1427963972091675,11.87600376734449,1.6562568086284875,2.488634499423633,1.9531873888211615,2.494852614738907,1.436590963974595,2.1074212789535522,1.6660597268491983,2.1241085582745063,0.0703125,0.0,0.046875,0.0,0.0,0.0,0.203125,0.4609375,0.3359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109375,0.3203125,0.46875,0.0,0.0,0.0,0.0078125,0.2734375,0.5546875,0.1640625,0.0,0.0,0.0,0.0,0.0,0.15625,0.25,0.4375,0.15625,0.0,0.0,0.0,0.0,am

-2.6287078857421875,4.644134521484375,0.6308441162109375,4.814479340042796,0.06461930274963379,7.638418912887573,1.930881142616272,7.9897089765885285,1.0123993005369778,3.0811533033985854,1.1300045719247114,3.168255033093257,0.7026975154876709,2.657596629112959,0.785684647038579,2.7417135570627718,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.4765625,0.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453125,0.25,0.1328125,0.171875,0.0,0.0,0.0,0.0,0.0,0.8671875,0.1328125,0.0,0.0,0.0,0.0,0.40625,0.265625,0.140625,0.1640625,0.0234375,0.0,0.0,0.0,0.0,am

-7.1920623779296875,6.260223388671875,-5.0697479248046875,6.527881371903502,-2.0495736598968506,11.241710901260376,1.1907552480697632,11.893511476525827,1.6975157940381134,3.3040496915295052,3.012220660745533,3.6620863640199173,1.3124208189547062,3.0005311109125614,2.416381487622857,3.3745274149886555,0.015625,0.0,0.078125,0.0,0.0,0.03125,0.203125,0.734375,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.125,0.53125,0.0,0.0,0.0,0.046875,0.328125,0.390625,0.09375,0.140625,0.0,0.0,0.0,0.0,0.34375,0.078125,0.28125,0.296875,0.0,0.0,0.0,0.0,am

-3.217681884765625,5.6305389404296875,-1.8040618896484375,5.721119171638696,0.33690345287323,9.44759225845337,2.3845452070236206,9.85364268668826,0.7657254220008614,3.4071121535611497,1.6134475234619658,3.572148740711707,0.5465209633111954,2.8115941882133484,1.1538857202976942,2.9713681312636284,0.0390625,0.0,0.0078125,0.0,0.0,0.0,0.0078125,0.25,0.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.5390625,0.1015625,0.2578125,0.0,0.0,0.0,0.0,0.0625,0.6875,0.203125,0.046875,0.0,0.0,0.0,0.0390625,0.5703125,0.1171875,0.1015625,0.1328125,0.0390625,0.0,0.0,0.0,am

-4.4578704833984375,4.5100555419921875,-4.126434326171875,4.752097080530832,-0.9626991748809814,9.289931297302246,0.9733312129974365,9.679863440492035,1.842976167897229,3.346448322879093,1.6209716842933877,3.420534661124108,1.5899096578359604,2.9763222485780716,1.2718106620013714,3.0689945178414324,0.015625,0.0,0.0234375,0.0,0.0,0.0,0.21875,0.3046875,0.4765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734375,0.140625,0.28125,0.3046875,0.0,0.0,0.0,0.046875,0.2265625,0.6640625,0.0625,0.0,0.0,0.0,0.0,0.2578125,0.1328125,0.203125,0.40625,0.0,0.0,0.0,0.0,0.0,am

-5.01812744140625,4.6513214111328125,-3.906158447265625,5.1247161406689345,-1.1566663980484009,10.84548830986023,2.5970304012298584,11.580237212765761,1.7158212046104826,4.132644199197405,2.7391000641139773,4.373857162877685,1.3963417615741491,3.635798640549183,2.0691067464649677,3.905419154685758,0.0234375,0.0,0.0234375,0.0,0.0,0.0,0.21875,0.4375,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421875,0.09375,0.1484375,0.515625,0.0,0.0,0.0,0.0234375,0.1640625,0.4921875,0.1640625,0.15625,0.0,0.0,0.0,0.234375,0.0859375,0.125,0.21875,0.3125,0.0234375,0.0,0.0,0.0,am

-3.4547119140625,5.1014251708984375,-0.566253662109375,5.311572534448565,-0.6186999082565308,7.280803322792053,1.348230004310608,7.5629766489377745,1.168835501770914,1.3107484921636303,0.8969466105449628,1.3786755295859823,1.0323861818760633,0.9793554786592722,0.6985066160559654,1.0344568085655637,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0390625,0.515625,0.4453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,0.703125,0.09375,0.0,0.0,0.0,0.0,0.0,0.09375,0.90625,0.0,0.0,0.0,0.0,0.0,0.1796875,0.71875,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,am

-5.2647247314453125,6.3368377685546875,-3.80560302734375,6.575910286484566,-1.209993839263916,12.273425102233887,1.3034693002700806,12.681182877421929,1.646146731153341,2.6074773501317488,2.217345928078507,2.7226902199905822,1.4271192625164986,2.1082147508859634,1.6624012794345617,2.205505505945643,0.0390625,0.0,0.0625,0.0,0.0,0.0,0.234375,0.5546875,0.2109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.34375,0.546875,0.0,0.0,0.0,0.0546875,0.1875,0.546875,0.1953125,0.015625,0.0,0.0,0.0,0.0,0.09375,0.265625,0.375,0.21875,0.046875,0.0,0.0,0.0,am

-2.9591064453125,4.6537017822265625,1.0378570556640625,5.032215246673282,-0.0016138553619384766,8.631376147270203,3.0532383918762207,9.277200425816458,1.2023920180491963,4.462438711879135,1.995223517442736,4.805881442977399,0.9410617537796497,4.05380898527801,1.6225692555308342,4.384406728360352,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0078125,0.328125,0.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390625,0.1015625,0.0625,0.296875,0.0,0.0,0.0,0.0,0.0,0.6796875,0.1640625,0.15625,0.0,0.0,0.0,0.4453125,0.1796875,0.046875,0.0859375,0.2265625,0.015625,0.0,0.0,0.0,am

-6.593505859375,5.9585418701171875,-5.1870574951171875,6.102102607528484,-1.5733885765075684,8.951918959617615,0.46424567699432373,9.372366152739145,1.8426819231224612,2.930549827343392,1.767346153321474,3.1770729934718713,1.4186296686530113,2.5034315567463636,1.438220614567399,2.755817472136168,0.0078125,0.0,0.046875,0.0,0.0,0.03125,0.1640625,0.65625,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015625,0.171875,0.2265625,0.0,0.0,0.0,0.03125,0.3359375,0.5859375,0.046875,0.0,0.0,0.0,0.0,0.0,0.59375,0.15625,0.1640625,0.0859375,0.0,0.0,0.0,0.0,am

-6.229583740234375,6.34161376953125,-4.6675262451171875,6.426840738120312,-0.943320631980896,11.001916408538818,1.2462882995605469,11.563931048911499,2.1601450722879796,3.1339472134640647,2.4695682192016504,3.2167329320660927,1.904273133724928,2.748771496117115,2.0029598474502563,2.854632307930235,0.0390625,0.0,0.0625,0.0,0.0,0.015625,0.1953125,0.3359375,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359375,0.15625,0.5078125,0.0,0.0,0.0,0.078125,0.1875,0.4921875,0.2421875,0.0,0.0,0.0,0.0,0.0,0.328125,0.0625,0.4765625,0.1171875,0.015625,0.0,0.0,0.0,am

-3.461883544921875,4.3017578125,0.130462646484375,4.652865541337259,-0.1296471357345581,7.522879004478455,1.7127656936645508,7.849014334542811,1.1602762033498746,3.0564777357670616,0.7287784429148146,3.025966329872114,0.7746542636305094,2.6589710414409637,0.5678371638059616,2.6114547399984676,0.0390625,0.0,0.0,0.0,0.0,0.0,0.046875,0.359375,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609375,0.25,0.09375,0.1953125,0.0,0.0,0.0,0.0,0.0,0.9296875,0.0703125,0.0,0.0,0.0,0.0,0.390625,0.3046875,0.1015625,0.203125,0.0,0.0,0.0,0.0,0.0,am

